user_id,username,full_name,email,country,age,signup_date,activity_score
3277,taylor.brown.3277,Taylor Brown,taylor.brown.3277@example.com,UK,40,2021-03-21,0.302
3278,taylor.nguyen.3278,Taylor Nguyen,taylor.nguyen.3278@network.io,DE,49,2023-04-13,0.421
3279,alex.nguyen.3279,Alex Nguyen,alex.nguyen.3279@social.net,AU,25,2024-10-06,0.744
3280,taylor.patel.3280,Taylor Patel,taylor.patel.3280@social.net,DE,35,2019-09-11,0.752
3281,alex.garcia.3281,Alex Garcia,alex.garcia.3281@example.com,CA,21,2013-03-11,0.817
3282,morgan.lee.3282,Morgan Lee,morgan.lee.3282@network.io,BR,57,2010-05-31,0.406
3283,alex.smith.3283,Alex Smith,alex.smith.3283@example.com,DE,26,2016-06-29,0.832
3284,riley.lee.3284,Riley Lee,riley.lee.3284@example.com,DE,40,2018-02-09,0.725
3285,taylor.smith.3285,Taylor Smith,taylor.smith.3285@network.io,CA,51,2017-11-10,0.489
3286,taylor.nguyen.3286,Taylor Nguyen,taylor.nguyen.3286@social.net,UK,30,2016-05-07,0.719
3287,casey.garcia.3287,Casey Garcia,casey.garcia.3287@mail.com,BR,64,2017-07-13,0.429
3288,alex.nguyen.3288,Alex Nguyen,alex.nguyen.3288@example.com,US,41,2023-02-13,0.802
3289,taylor.smith.3289,Taylor Smith,taylor.smith.3289@network.io,IN,65,2017-09-07,0.877
3290,sam.davis.3290,Sam Davis,sam.davis.3290@mail.com,SG,36,2018-03-18,0.223
3291,jordan.smith.3291,Jordan Smith,jordan.smith.3291@mail.com,BR,64,2022-01-18,0.639
3292,jordan.davis.3292,Jordan Davis,jordan.davis.3292@example.com,IN,57,2012-08-22,0.359
3293,avery.patel.3293,Avery Patel,avery.patel.3293@social.net,IN,65,2023-06-23,0.481
3294,taylor.lee.3294,Taylor Lee,taylor.lee.3294@network.io,US,46,2023-04-14,0.636
3295,jordan.patel.3295,Jordan Patel,jordan.patel.3295@mail.com,BR,27,2024-07-25,0.514
3296,riley.lee.3296,Riley Lee,riley.lee.3296@example.com,DE,62,2022-09-03,0.962
3297,avery.smith.3297,Avery Smith,avery.smith.3297@network.io,AU,27,2010-12-27,0.655
3298,avery.kim.3298,Avery Kim,avery.kim.3298@mail.com,CA,63,2019-09-01,0.647
3299,taylor.smith.3299,Taylor Smith,taylor.smith.3299@example.com,SG,35,2024-05-22,0.62
3300,alex.davis.3300,Alex Davis,alex.davis.3300@network.io,UK,44,2013-03-02,0.223
3301,sam.garcia.3301,Sam Garcia,sam.garcia.3301@social.net,US,20,2015-06-04,0.361
3302,casey.davis.3302,Casey Davis,casey.davis.3302@example.com,UK,26,2014-07-18,0.649
3303,morgan.brown.3303,Morgan Brown,morgan.brown.3303@mail.com,IN,27,2019-01-29,0.371
3304,casey.nguyen.3304,Casey Nguyen,casey.nguyen.3304@example.com,US,54,2019-08-29,0.71
3305,riley.kim.3305,Riley Kim,riley.kim.3305@mail.com,AU,49,2021-03-31,0.838
3306,taylor.garcia.3306,Taylor Garcia,taylor.garcia.3306@mail.com,BR,59,2022-05-10,0.508
3307,sam.nguyen.3307,Sam Nguyen,sam.nguyen.3307@network.io,UK,61,2022-02-04,0.433
3308,avery.smith.3308,Avery Smith,avery.smith.3308@example.com,AU,35,2013-09-25,0.781
3309,avery.davis.3309,Avery Davis,avery.davis.3309@example.com,AU,29,2018-04-10,0.527
3310,taylor.davis.3310,Taylor Davis,taylor.davis.3310@example.com,IN,19,2021-06-26,0.973
3311,jordan.garcia.3311,Jordan Garcia,jordan.garcia.3311@mail.com,CA,54,2017-10-09,0.361
3312,sam.nguyen.3312,Sam Nguyen,sam.nguyen.3312@mail.com,DE,30,2011-05-22,0.684
3313,casey.garcia.3313,Casey Garcia,casey.garcia.3313@mail.com,UK,34,2011-09-26,0.707
3314,avery.brown.3314,Avery Brown,avery.brown.3314@example.com,UK,60,2014-06-09,0.529
3315,morgan.lee.3315,Morgan Lee,morgan.lee.3315@example.com,DE,57,2019-12-09,0.766
3316,morgan.lee.3316,Morgan Lee,morgan.lee.3316@network.io,UK,40,2022-12-08,0.589
3317,casey.davis.3317,Casey Davis,casey.davis.3317@network.io,SG,36,2022-01-31,0.883
3318,morgan.brown.3318,Morgan Brown,morgan.brown.3318@network.io,SG,24,2021-10-24,0.847
3319,riley.davis.3319,Riley Davis,riley.davis.3319@example.com,DE,43,2016-02-27,0.841
3320,jordan.lee.3320,Jordan Lee,jordan.lee.3320@network.io,BR,25,2015-03-11,0.649
3321,alex.nguyen.3321,Alex Nguyen,alex.nguyen.3321@mail.com,IN,42,2016-09-21,0.426
3322,casey.garcia.3322,Casey Garcia,casey.garcia.3322@mail.com,CA,46,2016-04-28,0.799
3323,casey.lee.3323,Casey Lee,casey.lee.3323@social.net,AU,49,2013-02-02,0.514
3324,alex.patel.3324,Alex Patel,alex.patel.3324@social.net,US,33,2010-06-23,0.319
3325,riley.brown.3325,Riley Brown,riley.brown.3325@mail.com,CA,60,2018-07-23,0.74
3326,riley.smith.3326,Riley Smith,riley.smith.3326@mail.com,IN,25,2022-07-15,0.841
3327,sam.patel.3327,Sam Patel,sam.patel.3327@mail.com,US,51,2018-02-02,0.467
3328,casey.nguyen.3328,Casey Nguyen,casey.nguyen.3328@example.com,DE,50,2023-09-05,0.727
3329,avery.davis.3329,Avery Davis,avery.davis.3329@example.com,SG,42,2014-03-09,0.556
3330,alex.lee.3330,Alex Lee,alex.lee.3330@social.net,UK,44,2014-08-18,0.847
3331,riley.kim.3331,Riley Kim,riley.kim.3331@example.com,IN,64,2010-07-06,0.953
3332,taylor.garcia.3332,Taylor Garcia,taylor.garcia.3332@social.net,CA,59,2021-12-06,0.702
3333,riley.brown.3333,Riley Brown,riley.brown.3333@social.net,US,24,2021-06-19,0.204
3334,casey.brown.3334,Casey Brown,casey.brown.3334@social.net,BR,30,2021-08-11,0.292
3335,riley.davis.3335,Riley Davis,riley.davis.3335@social.net,SG,64,2018-11-24,0.212
3336,casey.smith.3336,Casey Smith,casey.smith.3336@social.net,IN,23,2021-05-16,0.897
3337,sam.nguyen.3337,Sam Nguyen,sam.nguyen.3337@network.io,BR,22,2023-08-25,0.473
3338,jordan.smith.3338,Jordan Smith,jordan.smith.3338@example.com,IN,42,2014-07-01,0.317
3339,jordan.brown.3339,Jordan Brown,jordan.brown.3339@network.io,BR,37,2023-12-01,0.229
3340,morgan.brown.3340,Morgan Brown,morgan.brown.3340@social.net,US,32,2013-02-19,0.967
3341,casey.lee.3341,Casey Lee,casey.lee.3341@network.io,IN,36,2010-08-13,0.212
3342,sam.smith.3342,Sam Smith,sam.smith.3342@mail.com,DE,51,2013-08-30,0.203
3343,morgan.smith.3343,Morgan Smith,morgan.smith.3343@network.io,SG,43,2017-02-03,0.391
3344,sam.garcia.3344,Sam Garcia,sam.garcia.3344@social.net,CA,62,2016-05-05,0.479
3345,jordan.davis.3345,Jordan Davis,jordan.davis.3345@example.com,US,60,2012-12-10,0.831
3346,taylor.kim.3346,Taylor Kim,taylor.kim.3346@mail.com,CA,34,2016-12-19,0.272
3347,jordan.nguyen.3347,Jordan Nguyen,jordan.nguyen.3347@example.com,BR,47,2011-12-30,0.544
3348,riley.lee.3348,Riley Lee,riley.lee.3348@example.com,US,32,2022-04-02,0.356
3349,morgan.lee.3349,Morgan Lee,morgan.lee.3349@social.net,SG,44,2017-01-15,0.988
3350,alex.davis.3350,Alex Davis,alex.davis.3350@example.com,SG,62,2024-04-02,0.516
3351,morgan.patel.3351,Morgan Patel,morgan.patel.3351@network.io,SG,19,2018-12-11,0.631
3352,casey.brown.3352,Casey Brown,casey.brown.3352@network.io,DE,42,2011-09-06,0.677
3353,taylor.nguyen.3353,Taylor Nguyen,taylor.nguyen.3353@social.net,AU,39,2011-12-28,0.795
3354,avery.davis.3354,Avery Davis,avery.davis.3354@example.com,CA,47,2014-02-08,0.322
3355,avery.davis.3355,Avery Davis,avery.davis.3355@mail.com,AU,57,2012-06-09,0.899
3356,riley.garcia.3356,Riley Garcia,riley.garcia.3356@mail.com,DE,59,2015-03-14,0.667
3357,taylor.davis.3357,Taylor Davis,taylor.davis.3357@social.net,UK,38,2017-07-03,0.398
3358,avery.lee.3358,Avery Lee,avery.lee.3358@mail.com,DE,62,2018-12-14,0.994
3359,morgan.brown.3359,Morgan Brown,morgan.brown.3359@network.io,US,52,2018-02-01,0.267
3360,casey.brown.3360,Casey Brown,casey.brown.3360@network.io,US,31,2020-01-02,0.448
3361,alex.garcia.3361,Alex Garcia,alex.garcia.3361@network.io,BR,59,2017-12-07,0.631
3362,morgan.nguyen.3362,Morgan Nguyen,morgan.nguyen.3362@social.net,SG,42,2017-01-18,0.496
3363,jordan.garcia.3363,Jordan Garcia,jordan.garcia.3363@mail.com,DE,36,2020-07-10,0.442
3364,riley.smith.3364,Riley Smith,riley.smith.3364@example.com,CA,61,2012-10-28,0.925
3365,alex.lee.3365,Alex Lee,alex.lee.3365@mail.com,DE,31,2017-06-03,0.523
3366,taylor.lee.3366,Taylor Lee,taylor.lee.3366@social.net,DE,30,2015-03-07,0.448
3367,alex.lee.3367,Alex Lee,alex.lee.3367@example.com,SG,38,2011-02-09,0.512
3368,riley.patel.3368,Riley Patel,riley.patel.3368@social.net,BR,32,2020-12-30,0.28
3369,alex.kim.3369,Alex Kim,alex.kim.3369@example.com,SG,31,2016-07-13,0.471
3370,avery.garcia.3370,Avery Garcia,avery.garcia.3370@example.com,CA,58,2016-11-24,0.686
3371,riley.garcia.3371,Riley Garcia,riley.garcia.3371@social.net,CA,37,2016-04-09,0.991
3372,avery.davis.3372,Avery Davis,avery.davis.3372@example.com,IN,57,2018-01-29,0.534
3373,casey.brown.3373,Casey Brown,casey.brown.3373@network.io,US,48,2020-12-24,0.889
3374,alex.davis.3374,Alex Davis,alex.davis.3374@example.com,US,38,2020-06-17,0.343
3375,casey.lee.3375,Casey Lee,casey.lee.3375@example.com,CA,30,2018-02-10,0.355
3376,jordan.smith.3376,Jordan Smith,jordan.smith.3376@example.com,CA,51,2012-10-13,0.492
3377,taylor.kim.3377,Taylor Kim,taylor.kim.3377@social.net,US,22,2013-07-18,0.205
3378,morgan.lee.3378,Morgan Lee,morgan.lee.3378@mail.com,DE,49,2022-09-20,0.991
3379,avery.brown.3379,Avery Brown,avery.brown.3379@social.net,SG,34,2017-07-05,0.479
3380,riley.garcia.3380,Riley Garcia,riley.garcia.3380@example.com,US,54,2015-07-28,0.361
3381,taylor.garcia.3381,Taylor Garcia,taylor.garcia.3381@mail.com,AU,35,2021-01-09,0.794
3382,casey.smith.3382,Casey Smith,casey.smith.3382@social.net,UK,55,2023-12-23,0.347
3383,jordan.davis.3383,Jordan Davis,jordan.davis.3383@network.io,CA,36,2022-08-26,0.242
3384,riley.smith.3384,Riley Smith,riley.smith.3384@example.com,UK,64,2017-09-21,0.973
3385,riley.davis.3385,Riley Davis,riley.davis.3385@network.io,IN,24,2012-05-05,0.331
3386,riley.kim.3386,Riley Kim,riley.kim.3386@example.com,UK,47,2018-08-13,0.829
3387,morgan.patel.3387,Morgan Patel,morgan.patel.3387@network.io,US,35,2020-02-07,0.547
3388,sam.smith.3388,Sam Smith,sam.smith.3388@social.net,SG,61,2011-01-07,0.664
3389,jordan.lee.3389,Jordan Lee,jordan.lee.3389@network.io,DE,50,2014-09-22,0.717
3390,alex.kim.3390,Alex Kim,alex.kim.3390@social.net,BR,65,2024-11-27,0.714
3391,riley.garcia.3391,Riley Garcia,riley.garcia.3391@network.io,IN,58,2010-02-19,0.745
3392,riley.lee.3392,Riley Lee,riley.lee.3392@network.io,SG,26,2010-04-16,0.861
3393,alex.patel.3393,Alex Patel,alex.patel.3393@network.io,UK,37,2014-06-02,0.536
3394,casey.brown.3394,Casey Brown,casey.brown.3394@social.net,SG,19,2017-11-21,0.368
3395,avery.davis.3395,Avery Davis,avery.davis.3395@mail.com,CA,59,2014-02-08,0.549
3396,jordan.patel.3396,Jordan Patel,jordan.patel.3396@example.com,IN,37,2015-07-25,0.463
3397,riley.smith.3397,Riley Smith,riley.smith.3397@social.net,DE,56,2012-10-03,0.44
3398,jordan.nguyen.3398,Jordan Nguyen,jordan.nguyen.3398@example.com,DE,51,2017-12-14,0.385
3399,avery.lee.3399,Avery Lee,avery.lee.3399@example.com,UK,61,2016-09-17,0.555
3400,jordan.nguyen.3400,Jordan Nguyen,jordan.nguyen.3400@social.net,IN,22,2019-01-26,0.643
3401,morgan.kim.3401,Morgan Kim,morgan.kim.3401@network.io,SG,31,2016-12-13,0.647
3402,sam.lee.3402,Sam Lee,sam.lee.3402@network.io,BR,31,2017-05-29,0.717
3403,sam.smith.3403,Sam Smith,sam.smith.3403@example.com,US,54,2020-06-04,0.505
3404,morgan.smith.3404,Morgan Smith,morgan.smith.3404@mail.com,UK,54,2024-12-04,0.87
3405,sam.smith.3405,Sam Smith,sam.smith.3405@social.net,UK,45,2015-03-22,0.483
3406,riley.kim.3406,Riley Kim,riley.kim.3406@network.io,SG,19,2023-07-01,0.742
3407,taylor.kim.3407,Taylor Kim,taylor.kim.3407@example.com,US,19,2014-04-05,0.755
3408,sam.smith.3408,Sam Smith,sam.smith.3408@mail.com,US,61,2018-08-16,0.747
3409,alex.patel.3409,Alex Patel,alex.patel.3409@social.net,DE,48,2022-05-08,0.847
3410,avery.kim.3410,Avery Kim,avery.kim.3410@mail.com,CA,47,2012-05-23,0.665
3411,taylor.garcia.3411,Taylor Garcia,taylor.garcia.3411@network.io,AU,65,2012-12-19,0.832
3412,sam.davis.3412,Sam Davis,sam.davis.3412@social.net,AU,31,2015-03-04,0.664
3413,alex.patel.3413,Alex Patel,alex.patel.3413@social.net,SG,44,2021-07-01,0.415
3414,morgan.davis.3414,Morgan Davis,morgan.davis.3414@network.io,UK,52,2013-10-08,0.822
3415,riley.brown.3415,Riley Brown,riley.brown.3415@network.io,CA,54,2024-07-24,0.969
3416,morgan.lee.3416,Morgan Lee,morgan.lee.3416@mail.com,US,53,2012-09-01,0.207
3417,jordan.davis.3417,Jordan Davis,jordan.davis.3417@social.net,IN,30,2021-07-12,0.561
3418,alex.davis.3418,Alex Davis,alex.davis.3418@example.com,US,54,2013-04-12,0.562
3419,jordan.davis.3419,Jordan Davis,jordan.davis.3419@example.com,BR,41,2013-05-06,0.612
3420,taylor.davis.3420,Taylor Davis,taylor.davis.3420@example.com,CA,58,2023-05-06,0.522
3421,taylor.kim.3421,Taylor Kim,taylor.kim.3421@example.com,BR,47,2019-11-19,0.855
3422,casey.brown.3422,Casey Brown,casey.brown.3422@network.io,UK,18,2020-08-02,0.962
3423,taylor.davis.3423,Taylor Davis,taylor.davis.3423@social.net,CA,64,2019-10-28,0.485
3424,morgan.kim.3424,Morgan Kim,morgan.kim.3424@network.io,UK,47,2016-11-10,0.23
3425,riley.garcia.3425,Riley Garcia,riley.garcia.3425@network.io,DE,63,2020-10-20,0.369
3426,jordan.lee.3426,Jordan Lee,jordan.lee.3426@example.com,US,56,2017-10-19,0.203
3427,taylor.kim.3427,Taylor Kim,taylor.kim.3427@mail.com,BR,34,2016-02-20,0.658
3428,riley.smith.3428,Riley Smith,riley.smith.3428@example.com,UK,39,2018-08-12,0.883
3429,casey.patel.3429,Casey Patel,casey.patel.3429@example.com,US,64,2019-12-02,0.439
3430,taylor.davis.3430,Taylor Davis,taylor.davis.3430@social.net,DE,21,2016-03-06,0.504
3431,casey.garcia.3431,Casey Garcia,casey.garcia.3431@network.io,UK,32,2016-05-06,0.999
3432,casey.garcia.3432,Casey Garcia,casey.garcia.3432@example.com,DE,54,2016-07-28,0.946
3433,taylor.garcia.3433,Taylor Garcia,taylor.garcia.3433@example.com,UK,22,2018-03-20,0.387
3434,avery.brown.3434,Avery Brown,avery.brown.3434@mail.com,US,24,2011-02-08,0.891
3435,riley.lee.3435,Riley Lee,riley.lee.3435@example.com,SG,35,2014-12-23,0.571
3436,casey.lee.3436,Casey Lee,casey.lee.3436@mail.com,BR,25,2016-06-21,0.627
3438,morgan.smith.3438,Morgan Smith,morgan.smith.3438@example.com,UK,22,2012-09-06,0.692
3439,casey.davis.3439,Casey Davis,casey.davis.3439@social.net,DE,46,2018-07-13,0.727
3440,casey.davis.3440,Casey Davis,casey.davis.3440@social.net,BR,36,2024-02-12,0.31
3441,avery.kim.3441,Avery Kim,avery.kim.3441@mail.com,SG,43,2013-11-09,0.458
3442,morgan.nguyen.3442,Morgan Nguyen,morgan.nguyen.3442@mail.com,UK,55,2019-03-18,0.351
3443,alex.nguyen.3443,Alex Nguyen,alex.nguyen.3443@network.io,CA,30,2021-10-25,0.465
3444,taylor.brown.3444,Taylor Brown,taylor.brown.3444@example.com,BR,25,2014-08-19,0.75
3445,riley.lee.3445,Riley Lee,riley.lee.3445@mail.com,BR,33,2023-08-29,0.628
3446,jordan.davis.3446,Jordan Davis,jordan.davis.3446@social.net,CA,62,2010-07-25,0.376
3447,alex.kim.3447,Alex Kim,alex.kim.3447@social.net,AU,26,2016-10-25,0.237
3448,jordan.smith.3448,Jordan Smith,jordan.smith.3448@example.com,SG,31,2023-03-11,0.845
3449,sam.patel.3449,Sam Patel,sam.patel.3449@social.net,US,55,2023-10-31,0.24
3450,taylor.garcia.3450,Taylor Garcia,taylor.garcia.3450@network.io,BR,43,2011-05-26,0.628
3452,morgan.kim.3452,Morgan Kim,morgan.kim.3452@example.com,US,50,2020-01-25,0.289
3454,jordan.davis.3454,Jordan Davis,jordan.davis.3454@mail.com,BR,57,2015-12-02,0.811
3455,morgan.brown.3455,Morgan Brown,morgan.brown.3455@mail.com,BR,50,2018-01-06,0.484
3456,avery.smith.3456,Avery Smith,avery.smith.3456@mail.com,SG,62,2011-03-12,0.822
3457,sam.davis.3457,Sam Davis,sam.davis.3457@mail.com,AU,43,2022-05-07,0.975
3458,morgan.smith.3458,Morgan Smith,morgan.smith.3458@network.io,CA,41,2015-08-10,0.692
3459,taylor.garcia.3459,Taylor Garcia,taylor.garcia.3459@network.io,AU,42,2013-03-12,0.873
3460,riley.brown.3460,Riley Brown,riley.brown.3460@network.io,DE,50,2011-02-08,0.913
3461,morgan.davis.3461,Morgan Davis,morgan.davis.3461@example.com,US,50,2024-04-13,0.847
3462,sam.smith.3462,Sam Smith,sam.smith.3462@mail.com,UK,24,2021-07-15,0.534
3463,morgan.lee.3463,Morgan Lee,morgan.lee.3463@social.net,US,57,2011-11-06,0.875
3464,avery.smith.3464,Avery Smith,avery.smith.3464@example.com,US,31,2016-04-29,0.378
3465,jordan.smith.3465,Jordan Smith,jordan.smith.3465@mail.com,UK,54,2018-07-11,0.287
3466,riley.lee.3466,Riley Lee,riley.lee.3466@network.io,AU,61,2023-03-13,0.847
3467,taylor.garcia.3467,Taylor Garcia,taylor.garcia.3467@network.io,DE,32,2015-09-18,0.956
3468,avery.kim.3468,Avery Kim,avery.kim.3468@mail.com,UK,34,2010-02-08,0.728
3469,alex.kim.3469,Alex Kim,alex.kim.3469@social.net,UK,36,2022-02-15,0.99
3470,morgan.patel.3470,Morgan Patel,morgan.patel.3470@mail.com,US,48,2016-05-14,0.526
3471,sam.nguyen.3471,Sam Nguyen,sam.nguyen.3471@network.io,DE,47,2015-04-03,0.708
3472,sam.garcia.3472,Sam Garcia,sam.garcia.3472@mail.com,US,65,2014-10-14,0.983
3473,avery.davis.3473,Avery Davis,avery.davis.3473@network.io,IN,52,2011-06-17,0.448
3474,avery.kim.3474,Avery Kim,avery.kim.3474@social.net,BR,32,2015-10-23,0.703
3475,avery.lee.3475,Avery Lee,avery.lee.3475@social.net,AU,47,2021-03-23,0.547
3476,sam.kim.3476,Sam Kim,sam.kim.3476@network.io,US,46,2014-01-25,0.306
3477,riley.lee.3477,Riley Lee,riley.lee.3477@social.net,US,34,2024-04-12,0.827
3478,jordan.patel.3478,Jordan Patel,jordan.patel.3478@network.io,CA,23,2015-05-31,0.532
3479,avery.patel.3479,Avery Patel,avery.patel.3479@network.io,SG,52,2013-09-28,0.679
3480,avery.kim.3480,Avery Kim,avery.kim.3480@example.com,US,33,2015-03-24,0.251
3481,jordan.patel.3481,Jordan Patel,jordan.patel.3481@mail.com,BR,59,2012-10-10,0.464
3482,taylor.smith.3482,Taylor Smith,taylor.smith.3482@example.com,SG,50,2012-06-07,0.742
3483,casey.lee.3483,Casey Lee,casey.lee.3483@network.io,UK,32,2012-04-17,0.293
3484,riley.garcia.3484,Riley Garcia,riley.garcia.3484@network.io,IN,45,2015-08-21,0.741
3485,alex.lee.3485,Alex Lee,alex.lee.3485@social.net,AU,61,2017-08-18,0.555
3486,taylor.kim.3486,Taylor Kim,taylor.kim.3486@mail.com,US,23,2013-10-12,0.517
3487,riley.lee.3487,Riley Lee,riley.lee.3487@social.net,CA,53,2018-03-14,0.872
3488,morgan.davis.3488,Morgan Davis,morgan.davis.3488@network.io,CA,34,2013-07-07,0.692
3489,alex.davis.3489,Alex Davis,alex.davis.3489@mail.com,SG,50,2020-02-18,0.687
3490,casey.nguyen.3490,Casey Nguyen,casey.nguyen.3490@mail.com,AU,55,2018-11-30,0.455
3491,jordan.smith.3491,Jordan Smith,jordan.smith.3491@network.io,US,59,2019-10-16,0.609
3492,morgan.davis.3492,Morgan Davis,morgan.davis.3492@social.net,BR,32,2024-12-13,0.436
3493,sam.davis.3493,Sam Davis,sam.davis.3493@network.io,UK,19,2018-04-16,0.265
3494,casey.lee.3494,Casey Lee,casey.lee.3494@example.com,UK,56,2023-02-15,0.658
3495,alex.davis.3495,Alex Davis,alex.davis.3495@network.io,AU,21,2021-08-09,0.539
3496,sam.smith.3496,Sam Smith,sam.smith.3496@example.com,US,22,2019-06-26,0.647
3497,taylor.garcia.3497,Taylor Garcia,taylor.garcia.3497@example.com,SG,39,2011-12-25,0.936
3498,riley.davis.3498,Riley Davis,riley.davis.3498@example.com,BR,60,2024-09-07,0.406
3499,taylor.smith.3499,Taylor Smith,taylor.smith.3499@social.net,CA,20,2012-10-03,0.63
3500,alex.patel.3500,Alex Patel,alex.patel.3500@example.com,AU,42,2011-11-05,0.669
3501,taylor.davis.3501,Taylor Davis,taylor.davis.3501@network.io,BR,52,2017-08-12,0.859
3502,avery.nguyen.3502,Avery Nguyen,avery.nguyen.3502@example.com,IN,31,2014-04-01,0.334
3503,sam.brown.3503,Sam Brown,sam.brown.3503@social.net,US,44,2014-03-08,0.344
3504,morgan.nguyen.3504,Morgan Nguyen,morgan.nguyen.3504@network.io,SG,65,2018-06-26,0.758
3505,taylor.smith.3505,Taylor Smith,taylor.smith.3505@social.net,SG,45,2014-07-04,0.579
3506,jordan.patel.3506,Jordan Patel,jordan.patel.3506@mail.com,SG,38,2022-10-17,0.254
3507,casey.garcia.3507,Casey Garcia,casey.garcia.3507@mail.com,AU,20,2012-02-27,0.858
3508,casey.nguyen.3508,Casey Nguyen,casey.nguyen.3508@example.com,US,57,2011-04-09,0.79
3509,riley.brown.3509,Riley Brown,riley.brown.3509@example.com,AU,58,2020-02-25,0.692
3510,avery.brown.3510,Avery Brown,avery.brown.3510@social.net,DE,39,2024-04-14,0.349
3511,riley.lee.3511,Riley Lee,riley.lee.3511@network.io,DE,39,2013-04-09,0.38
3512,casey.nguyen.3512,Casey Nguyen,casey.nguyen.3512@network.io,AU,32,2010-09-01,0.452
3513,taylor.kim.3513,Taylor Kim,taylor.kim.3513@example.com,UK,55,2022-07-08,0.833
3514,morgan.davis.3514,Morgan Davis,morgan.davis.3514@example.com,BR,20,2010-06-29,0.321
3515,taylor.lee.3515,Taylor Lee,taylor.lee.3515@example.com,SG,55,2012-05-26,0.842
3516,morgan.brown.3516,Morgan Brown,morgan.brown.3516@example.com,UK,42,2015-07-29,0.948
3517,taylor.lee.3517,Taylor Lee,taylor.lee.3517@social.net,SG,47,2017-08-31,0.757
3518,avery.garcia.3518,Avery Garcia,avery.garcia.3518@social.net,US,62,2020-01-20,0.438
3519,jordan.brown.3519,Jordan Brown,jordan.brown.3519@social.net,SG,42,2020-08-31,0.597
3520,sam.nguyen.3520,Sam Nguyen,sam.nguyen.3520@social.net,SG,37,2024-02-05,0.73
3521,avery.davis.3521,Avery Davis,avery.davis.3521@example.com,SG,54,2022-01-17,0.584
3522,taylor.patel.3522,Taylor Patel,taylor.patel.3522@mail.com,AU,59,2020-05-12,0.441
3523,avery.brown.3523,Avery Brown,avery.brown.3523@social.net,AU,21,2022-03-30,0.522
3524,jordan.patel.3524,Jordan Patel,jordan.patel.3524@mail.com,IN,19,2023-07-26,0.624
3525,jordan.nguyen.3525,Jordan Nguyen,jordan.nguyen.3525@mail.com,UK,52,2021-05-02,0.547
3526,sam.kim.3526,Sam Kim,sam.kim.3526@mail.com,CA,44,2020-06-11,0.838
3527,morgan.patel.3527,Morgan Patel,morgan.patel.3527@social.net,IN,35,2013-05-11,0.453
3528,alex.brown.3528,Alex Brown,alex.brown.3528@network.io,CA,42,2012-02-26,0.911
3529,taylor.davis.3529,Taylor Davis,taylor.davis.3529@mail.com,US,34,2016-03-10,0.34
3530,avery.patel.3530,Avery Patel,avery.patel.3530@network.io,BR,42,2014-09-18,0.771
3531,avery.nguyen.3531,Avery Nguyen,avery.nguyen.3531@example.com,UK,54,2018-05-05,0.504
3532,morgan.kim.3532,Morgan Kim,morgan.kim.3532@mail.com,CA,38,2011-06-07,0.35
3533,casey.nguyen.3533,Casey Nguyen,casey.nguyen.3533@network.io,SG,22,2011-06-14,0.95
3534,alex.lee.3534,Alex Lee,alex.lee.3534@social.net,DE,20,2020-03-03,0.269
3535,jordan.kim.3535,Jordan Kim,jordan.kim.3535@mail.com,IN,44,2021-12-16,0.92
3536,sam.garcia.3536,Sam Garcia,sam.garcia.3536@social.net,US,53,2022-07-18,0.336
3537,casey.brown.3537,Casey Brown,casey.brown.3537@social.net,DE,20,2016-07-12,0.831
3538,avery.garcia.3538,Avery Garcia,avery.garcia.3538@network.io,SG,18,2021-03-22,0.493
3539,taylor.patel.3539,Taylor Patel,taylor.patel.3539@social.net,UK,42,2010-05-04,0.997
3540,alex.garcia.3540,Alex Garcia,alex.garcia.3540@example.com,CA,63,2021-02-04,0.813
3541,casey.kim.3541,Casey Kim,casey.kim.3541@example.com,US,26,2019-08-30,0.586
3542,avery.garcia.3542,Avery Garcia,avery.garcia.3542@example.com,AU,48,2022-02-09,0.42
3543,sam.davis.3543,Sam Davis,sam.davis.3543@example.com,DE,38,2012-12-12,0.365
3544,morgan.smith.3544,Morgan Smith,morgan.smith.3544@social.net,BR,37,2022-07-29,0.624
3545,alex.patel.3545,Alex Patel,alex.patel.3545@example.com,IN,61,2011-01-08,0.789
3546,jordan.smith.3546,Jordan Smith,jordan.smith.3546@mail.com,AU,45,2023-11-01,0.565
3547,casey.brown.3547,Casey Brown,casey.brown.3547@mail.com,UK,36,2021-02-17,0.81
3548,alex.patel.3548,Alex Patel,alex.patel.3548@network.io,BR,34,2012-06-21,0.23
3549,riley.nguyen.3549,Riley Nguyen,riley.nguyen.3549@network.io,CA,53,2018-11-22,0.667
3550,casey.kim.3550,Casey Kim,casey.kim.3550@network.io,BR,57,2014-12-26,0.989
3551,jordan.lee.3551,Jordan Lee,jordan.lee.3551@social.net,BR,30,2024-03-13,0.42
3552,jordan.smith.3552,Jordan Smith,jordan.smith.3552@mail.com,US,65,2024-03-18,0.269
3553,casey.brown.3553,Casey Brown,casey.brown.3553@social.net,UK,62,2023-06-09,0.904
3554,morgan.lee.3554,Morgan Lee,morgan.lee.3554@social.net,SG,33,2015-06-30,0.318
3555,casey.patel.3555,Casey Patel,casey.patel.3555@example.com,AU,25,2010-08-11,0.396
3556,morgan.brown.3556,Morgan Brown,morgan.brown.3556@mail.com,US,33,2018-09-14,0.422
3557,riley.davis.3557,Riley Davis,riley.davis.3557@example.com,CA,58,2023-06-05,0.969
